Microsoft-Windows-Deployment/RunAsynchronous/RunAsynchronousCommand/Description , https://msdn.microsoft.com/en-us/windows/hardware/commercialize/customize/desktop/unattend/microsoft-windows-deployment-runasynchronous-runasynchronouscommand-description
Microsoft-Windows-Deployment/RunAsynchronous/RunAsynchronousCommand/Order , https://msdn.microsoft.com/en-us/windows/hardware/commercialize/customize/desktop/unattend/microsoft-windows-deployment-runasynchronous-runasynchronouscommand-order
Microsoft-Windows-Deployment/RunAsynchronous/RunAsynchronousCommand/Path , https://msdn.microsoft.com/en-us/windows/hardware/commercialize/customize/desktop/unattend/microsoft-windows-deployment-runasynchronous-runasynchronouscommand-path
Microsoft-Windows-Deployment/RunSynchronous , https://msdn.microsoft.com/en-us/windows/hardware/commercialize/customize/desktop/unattend/microsoft-windows-deployment-runsynchronous
Microsoft-Windows-Deployment/RunSynchronous/RunSynchronousCommand , https://msdn.microsoft.com/en-us/windows/hardware/commercialize/customize/desktop/unattend/microsoft-windows-deployment-runsynchronous-runsynchronouscommand
Microsoft-Windows-Deployment/RunSynchronous/RunSynchronousCommand/Credentials/Domain , https://msdn.microsoft.com/en-us/windows/hardware/commercialize/customize/desktop/unattend/microsoft-windows-deployment-runsynchronous-runsynchronouscommand-credentials-domain
Microsoft-Windows-Deployment/RunSynchronous/RunSynchronousCommand/Credentials/Password , https://msdn.microsoft.com/en-us/windows/hardware/commercialize/customize/desktop/unattend/microsoft-windows-deployment-runsynchronous-runsynchronouscommand-credentials-password
Microsoft-Windows-Deployment/RunSynchronous/RunSynchronousCommand/Credentials/Username , https://msdn.microsoft.com/en-us/windows/hardware/commercialize/customize/desktop/unattend/microsoft-windows-deployment-runsynchronous-runsynchronouscommand-credentials-username
Microsoft-Windows-Deployment/RunSynchronous/RunSynchronousCommand/Description , https://msdn.microsoft.com/en-us/windows/hardware/commercialize/customize/desktop/unattend/microsoft-windows-deployment-runsynchronous-runsynchronouscommand-description
Microsoft-Windows-Deployment/RunSynchronous/RunSynchronousCommand/Order , https://msdn.microsoft.com/en-us/windows/hardware/commercialize/customize/desktop/unattend/microsoft-windows-deployment-runsynchronous-runsynchronouscommand-order
Microsoft-Windows-Deployment/RunSynchronous/RunSynchronousCommand/Path , https://msdn.microsoft.com/en-us/windows/hardware/commercialize/customize/desktop/unattend/microsoft-windows-deployment-runsynchronous-runsynchronouscommand-path
Microsoft-Windows-Deployment/RunSynchronous/RunSynchronousCommand/WillReboot , https://msdn.microsoft.com/en-us/windows/hardware/commercialize/customize/desktop/unattend/microsoft-windows-deployment-runsynchronous-runsynchronouscommand-willreboot
Microsoft-Windows-DeviceAccess , https://msdn.microsoft.com/en-us/windows/hardware/commercialize/customize/desktop/unattend/microsoft-windows-deviceaccess
Microsoft-Windows-DeviceAccess/SetRegionSpecificPrivacyAccessPolicy , https://msdn.microsoft.com/en-us/windows/hardware/commercialize/customize/desktop/unattend/microsoft-Windows-DeviceAccess-setregionspecificprivacyaccesspolicy
Microsoft-Windows-DiagCpl , https://msdn.microsoft.com/en-us/windows/hardware/commercialize/customize/desktop/unattend/microsoft-windows-diagcpl
Microsoft-Windows-DiagCpl/Description , https://msdn.microsoft.com/en-us/windows/hardware/commercialize/customize/desktop/unattend/microsoft-windows-diagcpl-description
Microsoft-Windows-DiagCpl/Icon , https://msdn.microsoft.com/en-us/windows/hardware/commercialize/customize/desktop/unattend/microsoft-windows-diagcplicon
Microsoft-Windows-DiagCpl/Link , https://msdn.microsoft.com/en-us/windows/hardware/commercialize/customize/desktop/unattend/microsoft-windows-diagcpllink
Microsoft-Windows-DiagCpl/Title , https://msdn.microsoft.com/en-us/windows/hardware/commercialize/customize/desktop/unattend/microsoft-windows-diagcpltitle
Microsoft-Windows-Disk-Failure-Diagnostic-Module , https://msdn.microsoft.com/en-us/windows/hardware/commercialize/customize/desktop/unattend/microsoft-windows-disk-failure-diagnostic-module
Microsoft-Windows-Disk-Failure-Diagnostic-Module/DfdAlertTextOverride , https://msdn.microsoft.com/en-us/windows/hardware/commercialize/customize/desktop/unattend/microsoft-windows-disk-failure-diagnostic-module-dfdalerttextoverride
Microsoft-Windows-Disk-Failure-Diagnostic-Module/EnabledScenarioExecutionLevel , https://msdn.microsoft.com/en-us/windows/hardware/commercialize/customize/desktop/unattend/microsoft-windows-disk-failure-diagnostic-module-enabledscenarioexecutionlevel
Microsoft-Windows-DNS-Client , https://msdn.microsoft.com/en-us/windows/hardware/commercialize/customize/desktop/unattend/microsoft-windows-dns-client
